,parents,has_nurs,form,children,housing,social,health,class
3286,usual,0,foster,0,1,0,priority,3
3287,usual,0,foster,0,1,0,not_recom,0
3288,usual,0,foster,0,1,2,recommended,1
3289,usual,0,foster,0,1,2,priority,3
3290,usual,0,foster,0,1,2,not_recom,0
3291,usual,0,foster,0,1,1,recommended,3
3292,usual,0,foster,0,1,1,priority,3
3293,usual,0,foster,0,1,1,not_recom,0
3294,usual,0,foster,1,0,0,recommended,1
3295,usual,0,foster,1,0,0,priority,1
3296,usual,0,foster,1,0,0,not_recom,0
3297,usual,0,foster,1,0,2,recommended,1
3298,usual,0,foster,1,0,2,priority,1
3299,usual,0,foster,1,0,2,not_recom,0
3300,usual,0,foster,1,0,1,recommended,1
3301,usual,0,foster,1,0,1,priority,1
3302,usual,0,foster,1,0,1,not_recom,0
3303,usual,0,foster,1,0,0,recommended,1
3304,usual,0,foster,1,0,0,priority,3
3305,usual,0,foster,1,0,0,not_recom,0
3306,usual,0,foster,1,0,2,recommended,1
3307,usual,0,foster,1,0,2,priority,3
3308,usual,0,foster,1,0,2,not_recom,0
3309,usual,0,foster,1,0,1,recommended,3
3310,usual,0,foster,1,0,1,priority,3
3311,usual,0,foster,1,0,1,not_recom,0
3312,usual,0,foster,1,2,0,recommended,1
3313,usual,0,foster,1,2,0,priority,3
3314,usual,0,foster,1,2,0,not_recom,0
3315,usual,0,foster,1,2,2,recommended,1
3316,usual,0,foster,1,2,2,priority,3
3317,usual,0,foster,1,2,2,not_recom,0
3318,usual,0,foster,1,2,1,recommended,3
3319,usual,0,foster,1,2,1,priority,3
3320,usual,0,foster,1,2,1,not_recom,0
3321,usual,0,foster,1,2,0,recommended,1
3322,usual,0,foster,1,2,0,priority,3
3323,usual,0,foster,1,2,0,not_recom,0
3324,usual,0,foster,1,2,2,recommended,1
3325,usual,0,foster,1,2,2,priority,3
3326,usual,0,foster,1,2,2,not_recom,0
3327,usual,0,foster,1,2,1,recommended,3
3328,usual,0,foster,1,2,1,priority,3
3329,usual,0,foster,1,2,1,not_recom,0
3330,usual,0,foster,1,1,0,recommended,1
3331,usual,0,foster,1,1,0,priority,3
3332,usual,0,foster,1,1,0,not_recom,0
3333,usual,0,foster,1,1,2,recommended,1
3334,usual,0,foster,1,1,2,priority,3
3335,usual,0,foster,1,1,2,not_recom,0
3336,usual,0,foster,1,1,1,recommended,3
3337,usual,0,foster,1,1,1,priority,3
3338,usual,0,foster,1,1,1,not_recom,0
3339,usual,0,foster,1,1,0,recommended,1
3340,usual,0,foster,1,1,0,priority,3
3341,usual,0,foster,1,1,0,not_recom,0
3342,usual,0,foster,1,1,2,recommended,1
3343,usual,0,foster,1,1,2,priority,3
3344,usual,0,foster,1,1,2,not_recom,0
3345,usual,0,foster,1,1,1,recommended,3
3346,usual,0,foster,1,1,1,priority,3
3347,usual,0,foster,1,1,1,not_recom,0
3348,usual,0,foster,2,0,0,recommended,1
3349,usual,0,foster,2,0,0,priority,1
3350,usual,0,foster,2,0,0,not_recom,0
3351,usual,0,foster,2,0,2,recommended,1
3352,usual,0,foster,2,0,2,priority,1
3353,usual,0,foster,2,0,2,not_recom,0
3354,usual,0,foster,2,0,1,recommended,1
3355,usual,0,foster,2,0,1,priority,1
3356,usual,0,foster,2,0,1,not_recom,0
3357,usual,0,foster,2,0,0,recommended,1
3358,usual,0,foster,2,0,0,priority,3
3359,usual,0,foster,2,0,0,not_recom,0
3360,usual,0,foster,2,0,2,recommended,1
3361,usual,0,foster,2,0,2,priority,3
3362,usual,0,foster,2,0,2,not_recom,0
3363,usual,0,foster,2,0,1,recommended,3
3364,usual,0,foster,2,0,1,priority,3
3365,usual,0,foster,2,0,1,not_recom,0
3366,usual,0,foster,2,2,0,recommended,1
3367,usual,0,foster,2,2,0,priority,3
3368,usual,0,foster,2,2,0,not_recom,0
3369,usual,0,foster,2,2,2,recommended,1
3370,usual,0,foster,2,2,2,priority,3
3371,usual,0,foster,2,2,2,not_recom,0
3372,usual,0,foster,2,2,1,recommended,3
3373,usual,0,foster,2,2,1,priority,3
3374,usual,0,foster,2,2,1,not_recom,0
3375,usual,0,foster,2,2,0,recommended,1
3376,usual,0,foster,2,2,0,priority,3
3377,usual,0,foster,2,2,0,not_recom,0
3378,usual,0,foster,2,2,2,recommended,1
3379,usual,0,foster,2,2,2,priority,3
3380,usual,0,foster,2,2,2,not_recom,0
3381,usual,0,foster,2,2,1,recommended,3
3382,usual,0,foster,2,2,1,priority,3
3383,usual,0,foster,2,2,1,not_recom,0
3384,usual,0,foster,2,1,0,recommended,1
3385,usual,0,foster,2,1,0,priority,3
3386,usual,0,foster,2,1,0,not_recom,0
3387,usual,0,foster,2,1,2,recommended,1
3388,usual,0,foster,2,1,2,priority,3
3389,usual,0,foster,2,1,2,not_recom,0
3390,usual,0,foster,2,1,1,recommended,3
3391,usual,0,foster,2,1,1,priority,3
3392,usual,0,foster,2,1,1,not_recom,0
3393,usual,0,foster,2,1,0,recommended,1
3394,usual,0,foster,2,1,0,priority,3
3395,usual,0,foster,2,1,0,not_recom,0
3396,usual,0,foster,2,1,2,recommended,1
3397,usual,0,foster,2,1,2,priority,3
3398,usual,0,foster,2,1,2,not_recom,0
3399,usual,0,foster,2,1,1,recommended,3
3400,usual,0,foster,2,1,1,priority,3
3401,usual,0,foster,2,1,1,not_recom,0
3402,usual,0,foster,3,0,0,recommended,1
3403,usual,0,foster,3,0,0,priority,1
3404,usual,0,foster,3,0,0,not_recom,0
3405,usual,0,foster,3,0,2,recommended,1
3406,usual,0,foster,3,0,2,priority,1
3407,usual,0,foster,3,0,2,not_recom,0
3408,usual,0,foster,3,0,1,recommended,1
3409,usual,0,foster,3,0,1,priority,1
3410,usual,0,foster,3,0,1,not_recom,0
3411,usual,0,foster,3,0,0,recommended,1
3412,usual,0,foster,3,0,0,priority,3
3413,usual,0,foster,3,0,0,not_recom,0
3414,usual,0,foster,3,0,2,recommended,1
3415,usual,0,foster,3,0,2,priority,3
3416,usual,0,foster,3,0,2,not_recom,0
3417,usual,0,foster,3,0,1,recommended,3
3418,usual,0,foster,3,0,1,priority,3
3419,usual,0,foster,3,0,1,not_recom,0
3420,usual,0,foster,3,2,0,recommended,1
3421,usual,0,foster,3,2,0,priority,3
3422,usual,0,foster,3,2,0,not_recom,0
3423,usual,0,foster,3,2,2,recommended,1
3424,usual,0,foster,3,2,2,priority,3
3425,usual,0,foster,3,2,2,not_recom,0
3426,usual,0,foster,3,2,1,recommended,3
3427,usual,0,foster,3,2,1,priority,3
3428,usual,0,foster,3,2,1,not_recom,0
3429,usual,0,foster,3,2,0,recommended,1
3430,usual,0,foster,3,2,0,priority,3
3431,usual,0,foster,3,2,0,not_recom,0
3432,usual,0,foster,3,2,2,recommended,1
3433,usual,0,foster,3,2,2,priority,3
3434,usual,0,foster,3,2,2,not_recom,0
3435,usual,0,foster,3,2,1,recommended,3
3436,usual,0,foster,3,2,1,priority,3
3437,usual,0,foster,3,2,1,not_recom,0
3438,usual,0,foster,3,1,0,recommended,1
3439,usual,0,foster,3,1,0,priority,3
3440,usual,0,foster,3,1,0,not_recom,0
3441,usual,0,foster,3,1,2,recommended,1
3442,usual,0,foster,3,1,2,priority,3
3443,usual,0,foster,3,1,2,not_recom,0
3444,usual,0,foster,3,1,1,recommended,3
3445,usual,0,foster,3,1,1,priority,3
3446,usual,0,foster,3,1,1,not_recom,0
3447,usual,0,foster,3,1,0,recommended,1
3448,usual,0,foster,3,1,0,priority,3
3449,usual,0,foster,3,1,0,not_recom,0
3450,usual,0,foster,3,1,2,recommended,1
3451,usual,0,foster,3,1,2,priority,3
3452,usual,0,foster,3,1,2,not_recom,0
3453,usual,0,foster,3,1,1,recommended,3
3454,usual,0,foster,3,1,1,priority,3
3455,usual,0,foster,3,1,1,not_recom,0
3456,usual,4,complete,0,0,0,recommended,1
3457,usual,4,complete,0,0,0,priority,1
3458,usual,4,complete,0,0,0,not_recom,0
3459,usual,4,complete,0,0,2,recommended,1
3460,usual,4,complete,0,0,2,priority,1
3461,usual,4,complete,0,0,2,not_recom,0
3462,usual,4,complete,0,0,1,recommended,1
3463,usual,4,complete,0,0,1,priority,1
3464,usual,4,complete,0,0,1,not_recom,0
3465,usual,4,complete,0,0,0,recommended,1
3466,usual,4,complete,0,0,0,priority,3
3467,usual,4,complete,0,0,0,not_recom,0
3468,usual,4,complete,0,0,2,recommended,1
3469,usual,4,complete,0,0,2,priority,3
3470,usual,4,complete,0,0,2,not_recom,0
3471,usual,4,complete,0,0,1,recommended,3
3472,usual,4,complete,0,0,1,priority,3
3473,usual,4,complete,0,0,1,not_recom,0
3474,usual,4,complete,0,2,0,recommended,1
3475,usual,4,complete,0,2,0,priority,3
3476,usual,4,complete,0,2,0,not_recom,0
3477,usual,4,complete,0,2,2,recommended,1
3478,usual,4,complete,0,2,2,priority,3
3479,usual,4,complete,0,2,2,not_recom,0
3480,usual,4,complete,0,2,1,recommended,3
3481,usual,4,complete,0,2,1,priority,3
3482,usual,4,complete,0,2,1,not_recom,0
3483,usual,4,complete,0,2,0,recommended,1
3484,usual,4,complete,0,2,0,priority,3
3485,usual,4,complete,0,2,0,not_recom,0
3486,usual,4,complete,0,2,2,recommended,1
3487,usual,4,complete,0,2,2,priority,3
3488,usual,4,complete,0,2,2,not_recom,0
3489,usual,4,complete,0,2,1,recommended,3
3490,usual,4,complete,0,2,1,priority,3
3491,usual,4,complete,0,2,1,not_recom,0
3492,usual,4,complete,0,1,0,recommended,1
3493,usual,4,complete,0,1,0,priority,3
3494,usual,4,complete,0,1,0,not_recom,0
3495,usual,4,complete,0,1,2,recommended,1
3496,usual,4,complete,0,1,2,priority,3
3497,usual,4,complete,0,1,2,not_recom,0
3498,usual,4,complete,0,1,1,recommended,3
3499,usual,4,complete,0,1,1,priority,3
3500,usual,4,complete,0,1,1,not_recom,0
3501,usual,4,complete,0,1,0,recommended,1
3502,usual,4,complete,0,1,0,priority,3
3503,usual,4,complete,0,1,0,not_recom,0
3504,usual,4,complete,0,1,2,recommended,1
3505,usual,4,complete,0,1,2,priority,3
3506,usual,4,complete,0,1,2,not_recom,0
3507,usual,4,complete,0,1,1,recommended,3
3508,usual,4,complete,0,1,1,priority,3
3509,usual,4,complete,0,1,1,not_recom,0
3510,usual,4,complete,1,0,0,recommended,1
3511,usual,4,complete,1,0,0,priority,3
3512,usual,4,complete,1,0,0,not_recom,0
3513,usual,4,complete,1,0,2,recommended,1
3514,usual,4,complete,1,0,2,priority,3
3515,usual,4,complete,1,0,2,not_recom,0
3516,usual,4,complete,1,0,1,recommended,3
3517,usual,4,complete,1,0,1,priority,3
3518,usual,4,complete,1,0,1,not_recom,0
3519,usual,4,complete,1,0,0,recommended,1
3520,usual,4,complete,1,0,0,priority,3
3521,usual,4,complete,1,0,0,not_recom,0
3522,usual,4,complete,1,0,2,recommended,1
3523,usual,4,complete,1,0,2,priority,3
3524,usual,4,complete,1,0,2,not_recom,0
3525,usual,4,complete,1,0,1,recommended,3
3526,usual,4,complete,1,0,1,priority,3
3527,usual,4,complete,1,0,1,not_recom,0
3528,usual,4,complete,1,2,0,recommended,1
3529,usual,4,complete,1,2,0,priority,3
3530,usual,4,complete,1,2,0,not_recom,0
3531,usual,4,complete,1,2,2,recommended,1
3532,usual,4,complete,1,2,2,priority,3
3533,usual,4,complete,1,2,2,not_recom,0
3534,usual,4,complete,1,2,1,recommended,3
3535,usual,4,complete,1,2,1,priority,3
3536,usual,4,complete,1,2,1,not_recom,0
3537,usual,4,complete,1,2,0,recommended,1
3538,usual,4,complete,1,2,0,priority,3
3539,usual,4,complete,1,2,0,not_recom,0
3540,usual,4,complete,1,2,2,recommended,1
3541,usual,4,complete,1,2,2,priority,3
3542,usual,4,complete,1,2,2,not_recom,0
3543,usual,4,complete,1,2,1,recommended,3
3544,usual,4,complete,1,2,1,priority,3
3545,usual,4,complete,1,2,1,not_recom,0
3546,usual,4,complete,1,1,0,recommended,3
3547,usual,4,complete,1,1,0,priority,3
3548,usual,4,complete,1,1,0,not_recom,0
3549,usual,4,complete,1,1,2,recommended,3
3550,usual,4,complete,1,1,2,priority,3
3551,usual,4,complete,1,1,2,not_recom,0
3552,usual,4,complete,1,1,1,recommended,3
3553,usual,4,complete,1,1,1,priority,3
3554,usual,4,complete,1,1,1,not_recom,0
3555,usual,4,complete,1,1,0,recommended,3
3556,usual,4,complete,1,1,0,priority,3
3557,usual,4,complete,1,1,0,not_recom,0
3558,usual,4,complete,1,1,2,recommended,3
3559,usual,4,complete,1,1,2,priority,3
3560,usual,4,complete,1,1,2,not_recom,0
3561,usual,4,complete,1,1,1,recommended,3
3562,usual,4,complete,1,1,1,priority,3
3563,usual,4,complete,1,1,1,not_recom,0
3564,usual,4,complete,2,0,0,recommended,1
3565,usual,4,complete,2,0,0,priority,3
3566,usual,4,complete,2,0,0,not_recom,0
3567,usual,4,complete,2,0,2,recommended,1
3568,usual,4,complete,2,0,2,priority,3
3569,usual,4,complete,2,0,2,not_recom,0
3570,usual,4,complete,2,0,1,recommended,3
3571,usual,4,complete,2,0,1,priority,3
3572,usual,4,complete,2,0,1,not_recom,0
3573,usual,4,complete,2,0,0,recommended,3
3574,usual,4,complete,2,0,0,priority,3
3575,usual,4,complete,2,0,0,not_recom,0
3576,usual,4,complete,2,0,2,recommended,3
3577,usual,4,complete,2,0,2,priority,3
3578,usual,4,complete,2,0,2,not_recom,0
3579,usual,4,complete,2,0,1,recommended,3
3580,usual,4,complete,2,0,1,priority,3
3581,usual,4,complete,2,0,1,not_recom,0
3582,usual,4,complete,2,2,0,recommended,3
3583,usual,4,complete,2,2,0,priority,3
3584,usual,4,complete,2,2,0,not_recom,0
3585,usual,4,complete,2,2,2,recommended,3
3586,usual,4,complete,2,2,2,priority,3
3587,usual,4,complete,2,2,2,not_recom,0
3588,usual,4,complete,2,2,1,recommended,3
3589,usual,4,complete,2,2,1,priority,3
3590,usual,4,complete,2,2,1,not_recom,0
3591,usual,4,complete,2,2,0,recommended,3
3592,usual,4,complete,2,2,0,priority,3
3593,usual,4,complete,2,2,0,not_recom,0
3594,usual,4,complete,2,2,2,recommended,3
3595,usual,4,complete,2,2,2,priority,3
3596,usual,4,complete,2,2,2,not_recom,0
3597,usual,4,complete,2,2,1,recommended,3
3598,usual,4,complete,2,2,1,priority,3
3599,usual,4,complete,2,2,1,not_recom,0
3600,usual,4,complete,2,1,0,recommended,3
3601,usual,4,complete,2,1,0,priority,3
3602,usual,4,complete,2,1,0,not_recom,0
3603,usual,4,complete,2,1,2,recommended,3
3604,usual,4,complete,2,1,2,priority,3
3605,usual,4,complete,2,1,2,not_recom,0
3606,usual,4,complete,2,1,1,recommended,3
3607,usual,4,complete,2,1,1,priority,3
3608,usual,4,complete,2,1,1,not_recom,0
3609,usual,4,complete,2,1,0,recommended,3
3610,usual,4,complete,2,1,0,priority,3
3611,usual,4,complete,2,1,0,not_recom,0
3612,usual,4,complete,2,1,2,recommended,3
3613,usual,4,complete,2,1,2,priority,3
3614,usual,4,complete,2,1,2,not_recom,0
3615,usual,4,complete,2,1,1,recommended,3
3616,usual,4,complete,2,1,1,priority,3
3617,usual,4,complete,2,1,1,not_recom,0
3618,usual,4,complete,3,0,0,recommended,1
3619,usual,4,complete,3,0,0,priority,3
3620,usual,4,complete,3,0,0,not_recom,0
3621,usual,4,complete,3,0,2,recommended,1
3622,usual,4,complete,3,0,2,priority,3
3623,usual,4,complete,3,0,2,not_recom,0
3624,usual,4,complete,3,0,1,recommended,3
3625,usual,4,complete,3,0,1,priority,3
3626,usual,4,complete,3,0,1,not_recom,0
3627,usual,4,complete,3,0,0,recommended,3
3628,usual,4,complete,3,0,0,priority,3
3629,usual,4,complete,3,0,0,not_recom,0
3630,usual,4,complete,3,0,2,recommended,3
3631,usual,4,complete,3,0,2,priority,3
3632,usual,4,complete,3,0,2,not_recom,0
3633,usual,4,complete,3,0,1,recommended,3
3634,usual,4,complete,3,0,1,priority,3
3635,usual,4,complete,3,0,1,not_recom,0
3636,usual,4,complete,3,2,0,recommended,3
3637,usual,4,complete,3,2,0,priority,3
3638,usual,4,complete,3,2,0,not_recom,0
3639,usual,4,complete,3,2,2,recommended,3
3640,usual,4,complete,3,2,2,priority,3
3641,usual,4,complete,3,2,2,not_recom,0
3642,usual,4,complete,3,2,1,recommended,3
3643,usual,4,complete,3,2,1,priority,3
3644,usual,4,complete,3,2,1,not_recom,0
3645,usual,4,complete,3,2,0,recommended,3
3646,usual,4,complete,3,2,0,priority,3
3647,usual,4,complete,3,2,0,not_recom,0
3648,usual,4,complete,3,2,2,recommended,3
3649,usual,4,complete,3,2,2,priority,3
3650,usual,4,complete,3,2,2,not_recom,0
3651,usual,4,complete,3,2,1,recommended,3
3652,usual,4,complete,3,2,1,priority,3
3653,usual,4,complete,3,2,1,not_recom,0
3654,usual,4,complete,3,1,0,recommended,3
3655,usual,4,complete,3,1,0,priority,3
3656,usual,4,complete,3,1,0,not_recom,0
3657,usual,4,complete,3,1,2,recommended,3
3658,usual,4,complete,3,1,2,priority,3
3659,usual,4,complete,3,1,2,not_recom,0
3660,usual,4,complete,3,1,1,recommended,3
3661,usual,4,complete,3,1,1,priority,3
3662,usual,4,complete,3,1,1,not_recom,0
3663,usual,4,complete,3,1,0,recommended,3
3664,usual,4,complete,3,1,0,priority,3
3665,usual,4,complete,3,1,0,not_recom,0
3666,usual,4,complete,3,1,2,recommended,3
3667,usual,4,complete,3,1,2,priority,3
3668,usual,4,complete,3,1,2,not_recom,0
3669,usual,4,complete,3,1,1,recommended,3
3670,usual,4,complete,3,1,1,priority,3
3671,usual,4,complete,3,1,1,not_recom,0
3672,usual,4,completed,0,0,0,recommended,1
3673,usual,4,completed,0,0,0,priority,3
3674,usual,4,completed,0,0,0,not_recom,0
3675,usual,4,completed,0,0,2,recommended,1
3676,usual,4,completed,0,0,2,priority,3
3677,usual,4,completed,0,0,2,not_recom,0
3678,usual,4,completed,0,0,1,recommended,3
3679,usual,4,completed,0,0,1,priority,3
3680,usual,4,completed,0,0,1,not_recom,0
3681,usual,4,completed,0,0,0,recommended,1
3682,usual,4,completed,0,0,0,priority,3
3683,usual,4,completed,0,0,0,not_recom,0
3684,usual,4,completed,0,0,2,recommended,1
3685,usual,4,completed,0,0,2,priority,3
3686,usual,4,completed,0,0,2,not_recom,0
3687,usual,4,completed,0,0,1,recommended,3
3688,usual,4,completed,0,0,1,priority,3
3689,usual,4,completed,0,0,1,not_recom,0
3690,usual,4,completed,0,2,0,recommended,1
3691,usual,4,completed,0,2,0,priority,3
3692,usual,4,completed,0,2,0,not_recom,0
3693,usual,4,completed,0,2,2,recommended,1
3694,usual,4,completed,0,2,2,priority,3
3695,usual,4,completed,0,2,2,not_recom,0
3696,usual,4,completed,0,2,1,recommended,3
3697,usual,4,completed,0,2,1,priority,3
3698,usual,4,completed,0,2,1,not_recom,0
3699,usual,4,completed,0,2,0,recommended,1
3700,usual,4,completed,0,2,0,priority,3
3701,usual,4,completed,0,2,0,not_recom,0
3702,usual,4,completed,0,2,2,recommended,1
3703,usual,4,completed,0,2,2,priority,3
3704,usual,4,completed,0,2,2,not_recom,0
3705,usual,4,completed,0,2,1,recommended,3
3706,usual,4,completed,0,2,1,priority,3
3707,usual,4,completed,0,2,1,not_recom,0
3708,usual,4,completed,0,1,0,recommended,3
3709,usual,4,completed,0,1,0,priority,3
3710,usual,4,completed,0,1,0,not_recom,0
3711,usual,4,completed,0,1,2,recommended,3
3712,usual,4,completed,0,1,2,priority,3
3713,usual,4,completed,0,1,2,not_recom,0
3714,usual,4,completed,0,1,1,recommended,3
3715,usual,4,completed,0,1,1,priority,3
3716,usual,4,completed,0,1,1,not_recom,0
3717,usual,4,completed,0,1,0,recommended,3
3718,usual,4,completed,0,1,0,priority,3
3719,usual,4,completed,0,1,0,not_recom,0
3720,usual,4,completed,0,1,2,recommended,3
3721,usual,4,completed,0,1,2,priority,3
3722,usual,4,completed,0,1,2,not_recom,0
3723,usual,4,completed,0,1,1,recommended,3
3724,usual,4,completed,0,1,1,priority,3
3725,usual,4,completed,0,1,1,not_recom,0
3726,usual,4,completed,1,0,0,recommended,1
3727,usual,4,completed,1,0,0,priority,3
3728,usual,4,completed,1,0,0,not_recom,0
3729,usual,4,completed,1,0,2,recommended,1
3730,usual,4,completed,1,0,2,priority,3
3731,usual,4,completed,1,0,2,not_recom,0
3732,usual,4,completed,1,0,1,recommended,3
3733,usual,4,completed,1,0,1,priority,3
3734,usual,4,completed,1,0,1,not_recom,0
3735,usual,4,completed,1,0,0,recommended,1
3736,usual,4,completed,1,0,0,priority,3
3737,usual,4,completed,1,0,0,not_recom,0
3738,usual,4,completed,1,0,2,recommended,1
3739,usual,4,completed,1,0,2,priority,3
3740,usual,4,completed,1,0,2,not_recom,0
3741,usual,4,completed,1,0,1,recommended,3
3742,usual,4,completed,1,0,1,priority,3
3743,usual,4,completed,1,0,1,not_recom,0
3744,usual,4,completed,1,2,0,recommended,1
3745,usual,4,completed,1,2,0,priority,3
3746,usual,4,completed,1,2,0,not_recom,0
3747,usual,4,completed,1,2,2,recommended,1
3748,usual,4,completed,1,2,2,priority,3
3749,usual,4,completed,1,2,2,not_recom,0
3750,usual,4,completed,1,2,1,recommended,3
3751,usual,4,completed,1,2,1,priority,3
3752,usual,4,completed,1,2,1,not_recom,0
3753,usual,4,completed,1,2,0,recommended,1
3754,usual,4,completed,1,2,0,priority,3
3755,usual,4,completed,1,2,0,not_recom,0
3756,usual,4,completed,1,2,2,recommended,1
3757,usual,4,completed,1,2,2,priority,3
3758,usual,4,completed,1,2,2,not_recom,0
3759,usual,4,completed,1,2,1,recommended,3
3760,usual,4,completed,1,2,1,priority,3
3761,usual,4,completed,1,2,1,not_recom,0
3762,usual,4,completed,1,1,0,recommended,3
3763,usual,4,completed,1,1,0,priority,3
3764,usual,4,completed,1,1,0,not_recom,0
3765,usual,4,completed,1,1,2,recommended,3
3766,usual,4,completed,1,1,2,priority,3
3767,usual,4,completed,1,1,2,not_recom,0
3768,usual,4,completed,1,1,1,recommended,3
3769,usual,4,completed,1,1,1,priority,3
3770,usual,4,completed,1,1,1,not_recom,0
3771,usual,4,completed,1,1,0,recommended,3
3772,usual,4,completed,1,1,0,priority,3
3773,usual,4,completed,1,1,0,not_recom,0
3774,usual,4,completed,1,1,2,recommended,3
3775,usual,4,completed,1,1,2,priority,3
3776,usual,4,completed,1,1,2,not_recom,0
3777,usual,4,completed,1,1,1,recommended,3
3778,usual,4,completed,1,1,1,priority,3
3779,usual,4,completed,1,1,1,not_recom,0
3780,usual,4,completed,2,0,0,recommended,1
3781,usual,4,completed,2,0,0,priority,3
3782,usual,4,completed,2,0,0,not_recom,0
3783,usual,4,completed,2,0,2,recommended,1
3784,usual,4,completed,2,0,2,priority,3
3785,usual,4,completed,2,0,2,not_recom,0
3786,usual,4,completed,2,0,1,recommended,3
3787,usual,4,completed,2,0,1,priority,3
3788,usual,4,completed,2,0,1,not_recom,0
3789,usual,4,completed,2,0,0,recommended,3
3790,usual,4,completed,2,0,0,priority,3
3791,usual,4,completed,2,0,0,not_recom,0
3792,usual,4,completed,2,0,2,recommended,3
3793,usual,4,completed,2,0,2,priority,3
3794,usual,4,completed,2,0,2,not_recom,0
3795,usual,4,completed,2,0,1,recommended,3
3796,usual,4,completed,2,0,1,priority,3
3797,usual,4,completed,2,0,1,not_recom,0
3798,usual,4,completed,2,2,0,recommended,3
3799,usual,4,completed,2,2,0,priority,3
3800,usual,4,completed,2,2,0,not_recom,0
3801,usual,4,completed,2,2,2,recommended,3
3802,usual,4,completed,2,2,2,priority,3
3803,usual,4,completed,2,2,2,not_recom,0
3804,usual,4,completed,2,2,1,recommended,3
3805,usual,4,completed,2,2,1,priority,3
